,uid,scenario,label
270,52134,i'm a pathalogical liar,-1
271,52138,My husband set our thermostat to automatically come down to 65 degrees when we are at work during the day. Everyday I go home for lunch and kick it up to 71 so my pets are warm. He has no idea I do this.,1
272,52133,I slept with my coworker and I'm pretty sure he hates me.,-1
273,52132,I work in a call centre and at the end of the call I ask them if there's anything else I can help with and when they say 'Yeah if you have the winning lottery numbers' I've started saying 'Even if I did I wouldn't give them to you',-1
274,52136,So my girl are on a break and it’s torture.,0
275,52139,Was never close to my sister. Have been at college for a year. Finally back home for a month. She gets from college back on the Monday.,-1
276,52140,I come down to two choices on starting my own business. Which one should I go with? Food truck or Cleaning Service?,0
277,47267,not wanting my fiancé's children to sleep in our bed,0
278,47262,not talking after finding out about pregnancy,0
279,47265,asking my employer to help replace my stolen bicycle,1
280,47264,being super jealous that my sister is getting engaged,-1
281,47261,telling family members to get out of my room while I'm changing my clothes,1
282,47268,letting our housekeeper use our car service to get home from work every day,0
283,47263,wanting to leave my husband,-1
284,47266,not giving up cooked breakfasts for my dieting girlfriend,-1
285,49564,cutting communications with my ex,1
286,49565,not mourning my stepdads death,0
287,49566,breaking up with my ex,1
288,49570,accepting a large bonus knowing I was quitting within a week,0
289,49574,ditching a friend for my grandfathers birthday,-1
290,49572,wanting to skip work,0
291,49571,ratting my sister out to my mom,0
292,49576,not going too my cousin's funeral,-1
293,49577,not wanting anything to do with my sister,0
294,49585,refusing to go to my best friends wedding,0
295,49587,reporting my family members to the IRS,0
296,49586,locking the door,1
297,52181,I'm not sure if I love my sister or if I just deal with her.,0
298,52174,"My girlfriend is in some sort of pain I just can't help, and I feel really bad about it.",1
299,52183,"Halfway In, Halfway Out of a Relationship and I Wonder How Other Men Would Treat Me",-1
300,52179,"I've been invited to watch my crushed dreams flourish, over and over, for the rest of my family.",1
301,52178,Nothing wrong with abusive relationships,-1
302,52170,I Ruin People's Credit Scores for a Living,-1
303,52171,I listen to comedy on the train because I love cackling like a madman in a crowd full of strangers.,-1
304,52176,i cant look at dogs peeing in public because i‘m afraid that they might get embarrassed about it,0
305,49636,"enabling my sister's mistreatment of our elderly, abusive father until his death",-1
306,49640,considering not inviting my mom to my wedding,-1
307,49643,being pissed that my boyfriend won't get a job,1
308,49635,not going to my neighbor's birthday party,-1
309,49638,telling my sister she needs to do her work on her own,-1
310,49639,agreeing with my girlfriend's cousin and not her,0
311,49634,not wanting to go to a friend's concert,-1
312,49630,confronting my sisters/family of how awful they been to me throughout my life,-1
313,49671,excluding my EX girlfriend from our group of friends,-1
314,49658,going through TSA pre-check well my wife had to walk through the normal security,1
315,49657,not answering a coworker's call at 1:30 in the morning even though I was awake,-1
316,49659,not doing the dishes as often if they aren't mine,-1
317,49667,not letting my physics partner copy my stuff after I've turned it in,-1
318,49669,losing my passport and ruining my girlfriend's birthday,-1
319,49673,not continuing to help my ex through his abuse,1
320,49668,never wanting to hang out with my best friend because they're socially needy,1
321,47345,telling my sister not to tell my mom that my dad is cheating on her,-1
322,47353,wanting to know my bf's family's mental health history before we start having kids,1
323,47348,letting an old lady get scammed,-1
324,47349,not helping out a disabled family member,-1
325,49688,judging people who sleep their way up,1
326,49696,uninviting my son and granddaughter to Thanksgiving dinner because he couldn't commit to arriving by a certain time,-1
327,49690,wanting to tell my ex husband to tell him mother to stop sending over food when he drops off our daughter,1
328,49687,suggesting my mother return her cat,-1
329,49695,asking my roommate to lock the door,1
330,49693,telling my sister to shut up,-1
331,49691,having a contractor do the work that my apartment manager should be getting done,-1
332,49694,not going on a make-a-wish trip for my sister,-1
333,47400,not wanting my aunt or my mother in my life anymore,-1
334,47396,considering permanently leaving my depressed husband,-1
335,47395,breaking it off with me fiance,-1
336,47403,suggesting to my religious brother and his wife to get an abortion / tubes tied due to a rare genetic disease,-1
337,47404,breaking up with my boyfriend of over a year almost completely out of the blue,-1
338,47401,refusing to go into my girlfriend's kitchen,0
339,47405,not respecting my jewish family traditions for my future son,-1
340,47398,not spending the Christmas with my family,-1
341,52333,I've never enjoyed having my girlfriend around either of my parents,0
342,52317,I catfished my ex bf with a couple dates with guys from grindr.,-1
343,52326,My Aunt is driving me insane.,0
344,52323,Cutting out some family ties.,1
345,52325,I never tell anyone anything,0
346,52318,I pretend to travel for work so that I can experiment with drugs.,1
347,52330,My Autistic Brother is Ruining My Life,-1
348,52321,My husband pushed me up against the pudding shelf at NoFrills today and kissed me passionately... and it was so friggen hot!,0
349,49763,leaving my employer a year after completing a $240k scholarship they gave me,-1
350,49759,wanting to give up on my sister,-1
351,49753,having no sympathy for my best friend,-1
352,49755,resenting my parents,-1
353,49756,not letting an employee with a mental disorder train new hires,1
354,49757,falling behind at new job and asking others to solve my problems for me,-1
355,49754,making a Facebook post telling parents not to buy their kids live animals as presents,-1
356,49762,using sick days to actively avoid my sick co workers,1
357,52347,first grade lego thief,0
358,52349,I find my stepmom extremely attractive. Please help,-1
359,52348,"My friend did something illegal, and I’m not sure how I feel about it",-1
360,52353,I've masturbated twice in class!,-1
361,52351,Sometimes when home for multiple days in a row without leaving Ill just not take a shower and just revel in my own filth.,-1
362,52356,I've had an iPhone for 9 years and have absolutely no idea how the Cloud works.,-1
363,52355,Message me to vent,-1
364,52350,He only cursed at me because I'm physically bigger than him but I don't wan't to lose my job.,1
365,52360,Please listen when someone wants to come out. Just listen.,0
366,52363,I wish my baby brother and sister were never born,-1
367,52364,I made a friend feel unwelcome in our group as revenge.,-1
368,52365,I drowned my aunt's cat in her sink.,-1
369,52359,Loud videos in public,-1
370,52362,I haven't showered in a few days and then when I finally did I felt too clean.,-1
371,52361,Made an alt account and posted some fake story and it has more karma then I’ll ever get,-1
372,52358,I think skater culture is dumb,-1
373,52369,I creep out this girl at work,-1
374,52373,I get really bad anxiety ordering fast food from new places because I feel like they just expect me to know what I want,0
375,52376,My friends and family hate me because of the underwear that I wear.,0
376,52377,For a while now I’ve fantasized about joining the mile high club,0
377,52368,"My sister had an MRI scan and they found a brain tumor, I feel no sadness or worry",0
378,52366,Wife is 8 weeks pregnant and haven't told a soul.,0
379,52372,To the person whose father died this month..,0
380,52375,I have strange fantasies...,0
381,47472,badmouthing a delivery service,-1
382,47479,telling my wife we should not let her family drink at our house,0
383,47481,letting my foster sister fall and scrape her face,-1
384,47485,not taking a girl to her job,-1
385,47475,not covering for my coworker today,1
386,47478,asking my girlfriends friend's father if he looks after his wife,-1
387,47477,freaking out on a guy at the gym who insulted my socially anxious girlfriend,-1
388,47474,defending my mom,1
389,52443,"I slept with 10 guys, got STD, cheated on my bf several times and now I can't have children",-1
390,52432,I think my ex might try to harm me,1
391,52437,I've tracked down cyber bullies that troll me or threaten me.,1
392,52428,Today after 2 years clean I self-harmed again,-1
393,52440,The US should reintroduce slavery,-1
394,52442,I don't feel joy anymore,-1
395,52431,I have no idea how people go from being acquaintances to being in a relationship. No idea how that works. I wish someone would explain it to me.,1
396,52441,Financial security for my family or peace of mind.,1
397,52469,No idea what to do,0
398,52459,Taking care of my family is not enough to fulfill me in life.,-1
399,52471,IM GETTING PAID TO WRITE CODE! I’ve been working towards this for 4 years and I can’t even believe it’s happening.,0
400,52456,I lie to my coworkers about my political beliefs in order to get ahead in life,-1
401,52466,My girlfriend wants to dye her hair and I want to be supportive of her but I absolutely hate the idea of it,0
402,52465,I love being strangled,-1
403,52468,I treated my ex-girlfriend so badly today and it ruined the groupchat.,-1
404,52454,"Never thought I'd truly hate anyone in my family, but I've cut out three this past year due to Facebook.",-1
405,49886,refusing to vacuum around my desk,-1
406,49893,not wanting to tell a potential employer that I plan to get pregnant soon,1
407,49884,walking out of Thanksgiving dinner after my family went out of the way for me. it was a disaster,-1
408,49896,asking my mom to stop telling me about family problems,-1
409,49892,reminding my mom that I can't stay late at a family wedding,-1
410,49887,not cooking for my family when they all left,-1
411,49897,convincing my husband to move an hour away from his parents,-1
412,49895,not wanting to go to ky parents house on Christmas morning,-1
413,52522,My friend got into a car accident recently but I don’t feel bad for her.,-1
414,52513,I think the majority of my family is either racist or just down right rude,0
415,52512,I can't stop thinking about my co-worker,0
416,52517,My wife needs to lose weight,0
417,52514,When I was in my early teens I stole a solid chunk from a lot of families in a very inconspicuous way.,-1
418,52521,I carry a security book,1
419,52523,I'm being forced down a bad path.,0
420,52518,I can't be near my older brother,0
421,49954,not covering shifts at work,-1
422,49951,avoiding my grandmother,-1
423,49948,giving someone the middle finger,-1
424,49952,outing my best friend's cheating (now ex-) girlfriend in public,-1
425,49961,not wanting to keep in touch with my ex after we broke up,1
426,49949,not wanting to be in one of my best friend's wedding,-1
427,49956,wanting more on my birthday,-1
428,49960,leaving family behind,0
429,52543,I asked someone as they left work Friday if they were 'alright'.,-1
430,52541,I may be fired tomorrow for exercising my first ammendment of freedom of speach and I'm not sure how to tell my wife,-1
431,52540,I covered for my scumbag dad,-1
432,52535,I bit my nails off at work... in front of my manager and another coworker,-1
433,52546,I keep putting off quitting my job like a sensible adult and now I'm paying for it in spades of depression,-1
434,52544,I'm a stereotypical nerd with WEAK thighs,-1
435,52542,I Secretly Resent Walt Disney World Actors,0
436,52534,Sometimes spending money on things I don't need gives me literal anxiety attacks.,-1
437,49990,not going to work on my day off,1
438,49999,kicking my brother out with nowhere else to turn to,0
439,49989,ordering pizza in a snowstorm,-1
440,49994,putting my foot down on my wife's ordering out,0
441,49995,lashing out at my duet partner because she didn't learn her part and got us pulled,-1
442,49988,literally not caring about my sister having a baby,-1
443,49996,not wanting my so visiting me at work multiple times per week,-1
444,49998,getting annoyed at a co-worker who is always sick,1
445,52589,I'm at this point in my life where I no longer know what to do..,0
446,52590,I wish I could disappear and live in an island with no friends or family or responsibilities.,-1
447,52583,I intentionally soiled my pants and my family found out,-1
448,52587,I met my best friend on Tinder,0
449,52582,my girl friend is super insecure,0
450,52588,I miss my aunt.,0
451,52585,I Hope My Brother's Controller Breaks.,1
452,52584,I have an overwhelming desire to feel bonded with someone other than my daughter.,-1
453,52625,I confess I do not want my mother around me ever,-1
454,52628,I sleep with different guys each week,-1
455,52627,I swallowed my pride and I hate it.,1
456,52626,I stole my uncle's notebook from his room and what i found inside was shocking.,-1
457,52619,I am a woman and I love burping in public,-1
458,52620,I just don't love my dad at all,-1
459,52624,My parents put our dog down and I feel it was my fault,1
460,52622,"I'm a compulsive liar and I can't stop. I know I do it but yet I continue. It'll be about anything, something small like what i ate to what happened on my way to work. Secretly I think this is because I'm afraid to be forgotten so I come up with stories that people will remember me by.",-1
461,50046,not wanting to grant my suicidal mother-in-law's wishes,1
462,50050,cutting ties with my father after college,0
463,50049,"pretending like nothing happened between a coworker and I, when in reality we slept together a couple of weeks ago",-1
464,50048,cutting all contact with a girl I used to have a crush with,1
465,50043,wanting my cousins as my bridesmaids but not wanting their mother at my wedding,1
466,50047,not paying $40 for my boyfriends party,-1
467,50052,not wanting to see my autistic cousin,0
468,50051,freaking out because my family ate all the doughnuts,-1
469,52668,I can’t stand my brother,0
470,52672,I’ve lost weight through an illness but I like my body more then ever.,0
471,52671,I wear shorts under pants because I live a lifestyle that ends me up in some weird places and sometimes idk when I'm coming home so I can always just take off my pants and have shorts to sleep in.,0
472,52664,I'm 'faking' applying for jobs just to get my family off my back,-1
473,52663,I was an adult before I realized stuffy noses were not stuffed with boogers.,0
474,52673,I am SO happy to not have to go to the family xmas this year,0
475,52669,I am from a very wealthy family. my girlfriend is probably a gold digger.,0
476,52662,I spent 40 bucks on diet pills.,0
477,52698,I finally realized my brother was too far over the line to save,-1
478,52697,Hiding stage 3 lung cancer from my family,0
479,52689,Thinking quit my job,-1
480,52695,The only reason I took shelter for a possible tornado was because of my cat.,0
481,52693,Honestly someone said I should do this and I kind of want to in order to undo kiss,-1
482,52691,I have never received a proper compliment.,1
483,52696,Surviving paid paternal leave,-1
484,52700,"When in secondary school, I stole year 11 students BTEC course work and destroyed it",-1
485,47697,not mopping a mess I made,1
486,47690,leaving my job,-1
487,47692,badmouthing a piercer while at work,0
488,47693,having an outburst at a family member,0
489,47688,complaining about basic living standards to my carer,1
490,47700,sending a picture of my coworker sleeping on the job to my bosses boss,-1
491,47701,not doing a friend a favor in order for him to stay out of legal trouble,1
492,47687,refusing to work with a former coworker,0
493,50088,cutting off parents,-1
494,50087,not making my son accept an apology and apologize back,-1
495,50080,not supporting my fiancé's pregnancy,-1
496,50079,using the opposite gender's bathroom for an emergency,0
497,50081,not waiting on customer who took over an hour to get here and gave the order to someone else,-1
498,50089,being annoyed about people making racially charged comments about my girlfriend and I,0
499,50085,getting the weightloss surgery I've always wanted despite my fiance's wishes,0
500,50086,getting another kid to set up my tent,1
501,52741,i openly called out a guy for his depressed state as he called me a loser in public on our gaming forum.,0
502,52743,Got into an argument today,-1
503,52742,Because of how dating works in the modern world I am convinced short males will be bred out of existance,-1
504,52745,Part of me wishes that my family didn’t put as much effort into having me for Christmas as they have.,0
505,52740,"When I used to work at a gas station, I would put diesel in gas tanks and gas in diesel tanks",-1
506,52746,"As a woman, I hate feminism",0
507,52744,I've literally done nothing at work since Thursday,-1
508,52747,"I got my girlfriend's friend a job at my company. He repaid me by sleeping with her. Ten years later, I'm taking his position and firing him, and it feels great.",0
509,52764,Every time I go to work I feel like a part of me is dying that isn't already dead,0
510,52763,I used to work at Disneyland and found a way to steal cash regularly,0
511,52759,Me and my weird family,-1
512,52760,Gave up on religion. No regrets.,1
513,52757,Totally unhappy in a not healthy relationship with someone that is depressed,0
